table.gene_name,table.logFC,table.logCPM,table.F,table.PValue,table.FDR,adjust.method,comparison,test
sel-9,-1.9631582426940826,7.528196546573429,10.78788813684034,0.006313434121131703,0.030022149582570205,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rps-1,-2.727947779366277,6.928555171763003,10.781179398540989,0.0063255506314346625,0.030029229508722784,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rps-11,-3.0163595501364453,5.886171428925525,10.779015891734316,0.006329463900965705,0.030029229508722784,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dld-1,-1.9016591746793452,8.23641431297137,10.775698985655941,0.0063354689022317575,0.030029229508722784,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T26E3.4,-2.80738465023013,5.7100837006722776,10.77397580852618,0.006338591214158963,0.030029229508722784,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
alfa-1,-2.151257724605882,7.151243402133823,10.769958833043866,0.006345876775024772,0.030029229508722784,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
kbrl-1,-1.93695813696916,7.63293529284118,10.76721290342761,0.006350862692127997,0.030029229508722784,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F55H2.5,-3.4663734252632286,3.733334045076604,10.766018182591539,0.006353033436661339,0.030029229508722784,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
W07E6.2,-2.8475759832513545,5.1539502871867615,10.76168351940144,0.006360916589150499,0.030029229508722784,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrps-34,-2.752146857557941,5.8730344573736595,10.753383251704227,0.00637604370595475,0.03007889404348162,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
chs-1,-2.8638587930300226,7.973078070756377,10.738166076878038,0.006403886350510439,0.030126877560556115,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F53F4.16,-2.9592722773696094,3.400750198464987,10.737737596834956,0.006404672393023723,0.030126877560556115,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rps-27,-3.005059873674903,4.685975978766504,10.73110162288348,0.006416860461523112,0.030161384767145298,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
acly-2,-2.6558468338730874,6.378321016684705,10.728716655521984,0.006421247484504819,0.030161384767145298,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
eif-1,-2.0108744392429987,7.105994502567276,10.717309961139105,0.006442278141373545,0.030238414079818747,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pcf-11,-1.5117763700783913,6.457447330950089,10.69369336550031,0.006486077296930464,0.03037847824365782,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cul-3,-1.7127120613357054,7.178246728480033,10.68524635048532,0.006501827678785501,0.030401662924435385,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
nstp-4,-2.3044932851219735,6.209906963817074,10.681058468090418,0.0065096530507521315,0.030401662924435385,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pde-2,-1.9100663418804928,6.27902183773872,10.665686841479205,0.0065384707967023215,0.030470860693554216,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y94H6A.8,-1.9980045760954008,5.939235922147401,10.65453486091388,0.006559471365026538,0.03054692478049805,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y67D8A.2,-2.6038558668023697,6.652010883715623,10.648349084049215,0.0065711540145004166,0.030579518574963094,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tbc-20,-1.6541043631522527,6.279037362904996,10.641240390197346,0.006584609823141839,0.03058733317605858,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sax-1,-2.4232659681653153,5.2901146283652505,10.633737506555413,0.006598846802089864,0.030590242578203693,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
vha-11,-1.8747124029012736,6.267010837829941,10.632304440526207,0.006601570193396999,0.030590242578203693,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C31G12.1,-2.7854278251447924,4.875884265030359,10.61064275212967,0.0066428967361666785,0.030677572417598716,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gfat-1,-2.584840231939301,6.57415392266282,10.609550756028963,0.00664498807571407,0.030677572417598716,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
his-59,-2.414659015639191,8.724351028339738,10.59381550916719,0.0066752092705503535,0.030726203763374586,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
B0336.7,-2.3327171082809017,6.417443334489792,10.591495358231757,0.006679678970889023,0.030726203763374586,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mif-3,-2.6812102409271006,5.817609385943634,10.589939256868346,0.006682678717107047,0.030726203763374586,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F10E9.7,-2.2164333965824645,6.40883331407222,10.578995489281644,0.006703819998072405,0.03078005679846324,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rme-1,-2.4533285565824903,7.188472629706619,10.576320432471435,0.006708999609381803,0.030782191461457335,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
wrb-1,-1.9770984019107865,5.766496114513671,10.566984871632851,0.006727112466360559,0.030843621694429835,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hpr-9,-2.622371859250258,5.423897239866506,10.557506892255908,0.006745560272505972,0.030863279227236546,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
frm-10,-2.0924164529415403,5.8051134933011355,10.55265063423017,0.0067550353830174645,0.030863279227236546,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ile-1,-2.0358161940538415,8.289476134216216,10.513284252700794,0.00683242183574782,0.031108007088980136,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cosa-1,-3.144462415134663,4.592774132973319,10.502802138866862,0.00685320235508167,0.031180876777929075,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
W01D2.1,-3.2666461823095148,4.938801652231449,10.470737062771905,0.006917231758844309,0.031362920939926736,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C06H2.2,-2.901115456660924,5.2820002827788715,10.443836178861899,0.006971490139064608,0.03156508954088268,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
polq-1,-2.5691439997324577,6.637583004533495,10.411156866940997,0.007038075669122326,0.031768005998634406,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-45,-3.3544838464691282,3.4722964253320865,10.409347991843418,0.007041783042919965,0.031768005998634406,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C28C12.12,-1.7300940576532011,6.973695676464369,10.404405263886494,0.007051925068239421,0.031775030207408676,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mpc-1,-3.1340157351315736,5.082471528543185,10.396861406273153,0.007067437387506737,0.03180103287596932,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F02A9.10,-2.216912122411554,7.702044819348113,10.360586020357795,0.007142590587630461,0.032028828260054445,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
haf-3,-1.5993154598131547,7.049196563824522,10.303488230215462,0.007262788021573873,0.03238507813242224,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y23H5A.2,-2.4400857620972665,4.996267827732864,10.30107292928659,0.007267924535940034,0.03238507813242224,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C06B8.7,-3.4150792816009594,3.78219793762086,10.300773402593434,0.007268561822841227,0.03238507813242224,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ipla-3,-1.7303573971487087,7.427259056386572,10.30017590535449,0.007269833281319694,0.03238507813242224,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rme-6,-1.661443065825497,6.69203094354058,10.299328020175242,0.007271638006146577,0.03238507813242224,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
epi-1,-4.9151446228827735,1.677997060503165,10.285843728222698,0.007300410027949038,0.032473990497847285,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
paqr-1,-2.3782206600540277,6.9735138836326005,10.279837272246068,0.007313269199727194,0.032495045832734874,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
iff-1,-2.634219234288681,8.292387779464496,10.276132033578122,0.007321214951746516,0.032495045832734874,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tomm-20,-2.112904081270685,6.444064906348049,10.270535796906866,0.007333235068657308,0.03252628516526057,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
M01E11.1,-2.729455070547966,4.970639908287582,10.2481086025001,0.007381638915956941,0.032625242511456,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C18F10.7,-1.5181827338184521,8.181430822984714,10.247857771470436,0.0073821823894181125,0.032625242511456,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gsy-1,-2.310355510085248,7.344674532024329,10.21364458027209,0.007456753208501332,0.032862944292574754,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
slc-25A26,-2.4876294024135057,4.781500125755088,10.197313292808083,0.007492659841363865,0.032865790321594396,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ngp-1,-3.2133257804805306,5.859307961239586,10.196190096012295,0.007495136786317558,0.032865790321594396,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
nst-1,-1.9310681010664674,7.474833458818096,10.196107941486844,0.007495317996359025,0.032865790321594396,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dlst-1,-2.903539920833871,8.138753725485053,10.192478375405068,0.007503328936890753,0.032865790321594396,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
zim-3,-2.070602569649678,6.213657254987004,10.192050603159238,0.007504273748644317,0.032865790321594396,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C49H3.9,-1.8955611225842497,6.31207729060403,10.184707694834225,0.007520513638399973,0.03290884083309073,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
spl-1,-2.358608225924314,6.101593921738567,10.134577493082089,0.007632490913562808,0.033346879455431355,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
W06E11.1,-2.045482407125914,5.6438815410726875,10.13314681172062,0.007635715237535592,0.033346879455431355,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ipla-6,-2.102389458167049,6.773568890442292,10.116148119702677,0.007674147596917239,0.03337022814785413,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T08G11.1,-2.2637019814961072,9.096261347026518,10.115673954564008,0.007675222883538833,0.03337022814785413,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y111B2A.10,-1.6735964737502467,6.29661279217453,10.096496648757464,0.0077188605446314035,0.03348600697401889,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y51H4A.15,-2.3172589228308604,5.422284868798558,10.088914978513428,0.007736192685890616,0.03353891238126151,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
metr-1,-2.9336146421316895,7.931583100389302,10.080824964176426,0.0077547372638036745,0.0335661339145175,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T25D3.4,-1.892236711285576,5.265226347096095,10.079449696398033,0.0077578949421055155,0.0335661339145175,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
eri-3,-2.773083652761007,6.079282401401616,10.055869927927205,0.007812270346441508,0.033756659888760164,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R05F9.9,-2.550146267923469,5.750027463775354,10.025160616226566,0.007883757870756,0.03402052553745269,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
snx-13,-2.1477483479098862,6.344730620293266,10.01715465935989,0.007902520596599278,0.0340611338423661,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
slc-25A32,-2.563142423160955,5.347642037351054,10.01669388908165,0.007903602047968241,0.0340611338423661,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-12,-1.7770069251824985,9.700972162399422,10.01401771729676,0.007909886591003619,0.034065731894896194,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hpo-29,-2.9722285325696567,5.531908835159727,9.960664783450374,0.008036408135066493,0.03440636636973714,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mtcu-2,-2.1420594122256382,6.792441174591497,9.953460008273257,0.008053674801291799,0.03445769513606432,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
arx-5,-2.864901741228151,5.97494191971713,9.94852232050159,0.008065533379836608,0.03448583329204533,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
smc-6,-2.6669601984567417,8.150607739219598,9.927915094166117,0.008115246170886943,0.03465300343343417,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mdh-1,-2.7187314687776745,7.0244627136185,9.913750895649068,0.008149624195179976,0.034746894284245544,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F17H10.1,-3.2340800926125364,5.035738477409171,9.912281687980583,0.008153199884126845,0.034746894284245544,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
egl-9,-2.713281940627825,4.861612090628989,9.903538391932457,0.008174516994698096,0.03477634466710356,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
prdx-2,-2.1323320401357817,10.061122177564652,9.902894436683802,0.008176089610048088,0.03477634466710356,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ugt-58,-2.4556318924471108,4.905712785193518,9.894029938585867,0.008197773861544383,0.03482320464672952,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ubc-13,-1.8257764157861975,6.934707939192136,9.883614605583986,0.008223337967197885,0.03490615075812725,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
glp-4,-1.889033654789439,7.034307991406034,9.866164016773897,0.008266379704657996,0.03502011859433167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hse-5,-1.664212982346133,7.117284111015607,9.864317920905844,0.008270948517760673,0.03502011859433167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K09E3.7,-2.3128091810852442,5.789074460534308,9.85810379796965,0.008286349322030657,0.03503328246569368,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
yop-1,-1.8472556813942582,8.798501142028785,9.855530423390146,0.00829273690264434,0.03503328246569368,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
snx-6,-2.4937903797305254,5.964180457860785,9.849054412369501,0.008308837096129198,0.03503328246569368,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cup-2,-2.7539709487561645,7.561999260714844,9.847937296531548,0.008311618094556517,0.03503328246569368,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
CC8.2,-2.337134515432864,4.66188389959052,9.832383799511456,0.008350451284869866,0.03512892811785783,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lin-7,-3.067286604563978,4.348464946564049,9.8220646150862585,0.008376333121745278,0.03517289515882524,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F43C11.9,-2.857742970287195,5.986067524881287,9.819630718008446,0.008382451350456744,0.03517289515882524,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C01G10.10,-2.474319927807947,5.133801240556289,9.78925304721876,0.008459256068022222,0.03538282643565083,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C01F1.6,-1.668957662385359,6.9480918794525,9.78723521137318,0.008464386982809545,0.03538282643565083,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C16C10.1,-2.51728438443536,5.292190765376373,9.787208732534205,0.008464454336956176,0.03538282643565083,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F33G12.7,-3.1723923228084523,3.6577483233472425,9.786994834465844,0.008464998451904822,0.03538282643565083,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y39B6A.42,-2.2068445900383495,5.466265237009517,9.784345092064488,0.008471742282054712,0.03538835915517288,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
B0334.4,-1.5823425331063086,7.777696108811262,9.771567819946254,0.008504350152704314,0.03545651478097475,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
psd-1,-1.7739734247604877,6.379390615239591,9.754700120682536,0.008547622566533698,0.03556878759521894,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
plx-1,-1.6602245809728071,7.061758001803873,9.740713379421594,0.008583700096828979,0.035686844323167544,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
W09C5.7,-1.800041094590813,6.7209124355074294,9.73946654146967,0.00858692486317908,0.035686844323167544,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cyn-1,-2.456270176811859,5.219009435952434,9.728254369937767,0.008615987453188851,0.03574835362462729,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F10B5.8,-2.321078297367042,6.843145831977683,9.727421418271694,0.008618151111221222,0.03574835362462729,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y49A3A.3,-2.4420237456091405,5.681570003381059,9.718930686953486,0.008640242854111415,0.03577575024929491,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
strl-1,-2.647262183361226,4.015662839616776,9.713016871932393,0.008655669050639504,0.03579028703712813,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y66D12A.16,-1.7719108957067722,5.7629907255330535,9.70726243657858,0.008670710522183671,0.03582979050590961,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
him-18,-1.5566299023948909,6.913074038598946,9.696966447885599,0.008697699690374578,0.03589587944276588,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
taf-8,-2.1748460411537263,7.565329977132798,9.681659024146596,0.0087380078410698,0.03601254746032443,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C04F12.5,-2.6592594661960143,4.584969282118078,9.677865144429994,0.008748031899536613,0.03601254746032443,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mex-5,-1.9877559110484693,10.083353094932445,9.668796658116731,0.008772047043508155,0.03606592893391986,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
vha-4,-1.6918403659096726,7.059618688487514,9.655872552611664,0.008806406394958747,0.03618440991358443,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C46A5.6,-2.6006717746076062,5.183273375072883,9.638212790087744,0.008853611276647437,0.03627405624017213,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y105E8A.11,-3.002770545732258,4.491767242761426,9.637401140183552,0.008855787956611754,0.03627405624017213,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
M106.2,-2.275056972848563,6.007076626577898,9.633672706590632,0.008865794925428258,0.03627405624017213,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pgph-2,-2.2311117257254125,5.936264813442697,9.624720306712359,0.008889877023358595,0.03629894126673438,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K08F4.3,-2.6242343555349574,6.775166583644438,9.622377848023794,0.008896190934384264,0.036302019131621795,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
xnd-1,-2.319179294875826,7.754930792968191,9.594669779309848,0.00897127637459416,0.03648026930032573,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mom-2,-2.236596415646717,9.058991354334138,9.577888152885537,0.009017113973928759,0.03658964396257357,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gck-4,-2.2287956206588406,6.397870092338852,9.569310942350498,0.00904064797417261,0.03661439392109473,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
his-60,-2.039527066635081,7.719058343901379,9.568687103263036,0.009042362462126393,0.03661439392109473,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cts-1,-1.679742463518869,9.217626453950611,9.564294028084541,0.009054446693635193,0.036627312554364425,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y73B6BL.23,-2.2300088806542595,5.9865022979379265,9.562102922455647,0.00906048094807243,0.036629027931866814,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
jamp-1,-2.4572261330260035,5.142761456211029,9.559776837425972,0.00906689209600824,0.0366322639200729,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C27C12.3,-2.7301995286448837,5.018572067400492,9.55575398832034,0.009077992425016524,0.03663827426911003,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
men-1,-1.6392872487074555,7.239880555056799,9.548367278389245,0.009098416264845822,0.036668864069863194,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZK1236.5,-2.1345958328505383,5.122417789144214,9.536907423442086,0.00913020891413973,0.03677429611376823,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
nhr-35,-3.119762396056447,3.8109350038278977,9.520213855955836,0.009176754776841963,0.0368707888849238,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C14C11.7,-2.4321901410599813,5.432324046157912,9.5130377635662,0.00919684904934684,0.03692879916555075,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
zhp-1,-3.519492040495891,4.64425670701118,9.502093163306752,0.009227595275897976,0.036961331016158214,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
utp-20,-2.202442102080699,7.170554328471022,9.457170705916116,0.009355064163270109,0.037332821263674584,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sfxn-1.5,-2.7160220605254843,6.2776707451353015,9.455199191632493,0.00936070555646378,0.037332821263674584,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y82E9BR.14,-2.702272067468386,5.156199467070429,9.45332093337927,0.009366083815270175,0.037332821263674584,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R07G3.7,-1.8709692615204043,6.153810468122786,9.442041469075944,0.00939845813134074,0.03741617874361201,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-7A,-2.9327374912047053,6.094459225780352,9.433921881905418,0.009421844262924872,0.03748642363963223,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hrde-1,-2.8795685088187355,9.502425009491766,9.42498992532769,0.009447649104333804,0.03756620036674507,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F49E8.7,-1.619166394843872,7.377219521677286,9.40870409315162,0.00949491341324421,0.03768528247724708,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
srf-3,-3.1844970031221296,2.2758424775059973,9.378833170550749,0.0095823271703423,0.03789401217151113,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
trxr-1,-2.0061465146158235,6.365749481603644,9.357460497083844,0.009645451634800777,0.03805145240097539,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pdr-1,-2.113305804340135,7.679724505603482,9.35050948035066,0.009666086627719379,0.03808683137741691,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
